Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1620863378,6,,Aggregated,10.100000,0.000000,71,99,99,100,100,100,130,150,160,160,160,959,0,71,82.60584420050986,64.70727900159545,163.11110500828363,26.0
1620863379,6,,Aggregated,10.100000,0.000000,71,99,99,100,100,100,130,150,160,160,160,969,0,71,82.75002477737672,64.70727900159545,163.11110500828363,26.0
1620863380,6,,Aggregated,9.900000,0.000000,71,99,99,100,100,100,130,150,160,160,160,979,0,71,82.86228246098113,64.70727900159545,163.11110500828363,26.0
1620863381,6,,Aggregated,10.200000,0.000000,71,99,100,100,100,100,130,150,160,160,160,988,0,71,82.98414244267855,64.70727900159545,163.11110500828363,26.0
1620863382,6,,Aggregated,10.100000,0.000000,71,99,100,100,100,100,140,150,170,170,170,999,0,71,83.32280960096908,64.70727900159545,165.71831598412246,26.0
1620863383,6,,Aggregated,9.900000,0.000000,72,99,100,100,100,100,130,150,160,170,170,1009,0,72,83.46061295482083,64.70727900159545,165.71831598412246,26.0
1620863384,6,,Aggregated,10.100000,0.000000,72,99,100,100,100,100,130,150,160,170,170,1019,0,72,83.6325193840955,64.70727900159545,165.71831598412246,26.0
1620863385,6,,Aggregated,10.100000,0.000000,73,99,100,100,100,100,130,150,160,170,170,1029,0,73,83.75971969526485,64.70727900159545,165.71831598412246,26.0
1620863386,6,,Aggregated,9.900000,0.000000,74,99,100,100,100,100,140,150,160,170,170,1039,0,74,83.98570980029284,64.70727900159545,165.71831598412246,26.0
1620863387,6,,Aggregated,10.100000,0.000000,74,99,100,100,100,110,140,150,160,170,170,1049,0,74,84.11578680036831,64.70727900159545,165.71831598412246,26.0
1620863388,6,,Aggregated,10.100000,0.000000,74,99,100,100,100,110,130,150,160,170,170,1059,0,74,84.23707281644751,64.70727900159545,165.71831598412246,26.0
1620863389,6,,Aggregated,9.900000,0.000000,74,99,100,100,100,100,130,150,160,170,170,1069,0,74,84.3208252419208,64.70727900159545,165.71831598412246,26.0
1620863390,6,,Aggregated,10.100000,0.000000,75,99,100,100,100,110,140,150,160,170,170,1079,0,75,84.53677239249727,64.70727900159545,165.71831598412246,26.0
1620863391,6,,Aggregated,10.000000,0.000000,75,99,100,100,100,110,140,150,160,170,170,1089,0,75,84.6877446635406,64.70727900159545,165.71831598412246,26.0
1620863392,6,,Aggregated,9.900000,0.000000,76,99,100,100,100,110,140,150,160,170,170,1099,0,76,84.80949086312215,64.70727900159545,165.71831598412246,26.0
1620863393,6,,Aggregated,10.100000,0.000000,76,99,100,100,100,110,130,150,160,170,170,1109,0,76,84.94102184631235,64.70727900159545,165.71831598412246,26.0
1620863394,6,,Aggregated,10.000000,0.000000,77,99,100,100,100,110,130,150,160,170,170,1119,0,77,85.02294343038024,64.70727900159545,165.71831598412246,26.0
1620863395,6,,Aggregated,9.900000,0.000000,78,99,100,100,100,110,130,150,160,170,170,1129,0,78,85.1282363379992,64.70727900159545,165.71831598412246,26.0
1620863396,6,,Aggregated,10.100000,0.000000,79,99,100,100,100,110,130,150,160,170,170,1139,0,79,85.19772473974946,64.70727900159545,165.71831598412246,26.0
1620863397,6,,Aggregated,10.000000,0.000000,79,99,100,100,100,110,130,150,160,170,170,1149,0,79,85.27422278462541,64.70727900159545,165.71831598412246,26.0
1620863398,6,,Aggregated,10.000000,0.000000,80,99,100,100,100,110,130,150,160,170,170,1160,0,80,85.35602157895357,64.70727900159545,165.71831598412246,26.0
1620863399,6,,Aggregated,10.100000,0.000000,81,99,100,100,100,110,130,150,160,170,170,1169,0,81,85.48955850263738,64.70727900159545,165.71831598412246,26.0
1620863400,6,,Aggregated,10.000000,0.000000,81,99,100,100,100,110,130,150,160,170,170,1179,0,81,85.56044986224681,64.70727900159545,165.71831598412246,26.0
1620863401,6,,Aggregated,10.000000,0.000000,83,99,100,100,100,110,130,150,160,170,170,1190,0,83,85.68515240045033,64.70727900159545,165.71831598412246,26.0
1620863402,6,,Aggregated,10.200000,0.000000,85,99,100,100,100,110,130,150,160,170,170,1200,0,85,85.75190479040127,64.70727900159545,165.71831598412246,26.0
1620863403,6,,Aggregated,9.900000,0.000000,85,99,100,100,100,110,140,150,160,170,170,1209,0,85,86.03304111119225,64.70727900159545,165.71831598412246,26.0
1620863404,6,,Aggregated,10.000000,0.000000,86,99,100,100,100,110,140,150,170,190,190,1219,0,86,86.24126077557523,64.70727900159545,189.49967401567847,26.0
1620863405,6,,Aggregated,10.100000,0.000000,87,99,100,100,100,110,140,160,170,190,190,1229,0,87,86.49988821837911,64.70727900159545,189.49967401567847,26.0
1620863406,6,,Aggregated,9.900000,0.000000,88,99,100,100,100,110,140,160,170,190,190,1239,0,88,86.5854861294998,64.70727900159545,189.49967401567847,26.0
1620863407,6,,Aggregated,10.000000,0.000000,89,99,100,100,100,110,140,160,170,190,190,1248,0,89,86.6283780260113,64.70727900159545,189.49967401567847,26.0
1620863408,6,,Aggregated,9.900000,0.000000,91,99,100,100,100,110,140,160,170,190,190,1260,0,90,86.73709841703327,64.70727900159545,189.49967401567847,26.0
1620863409,6,,Aggregated,10.000000,0.000000,94,99,100,100,100,110,140,160,170,190,190,1269,0,94,86.80567302006015,64.70727900159545,189.49967401567847,26.0
1620863410,6,,Aggregated,9.900000,0.000000,97,99,100,100,100,110,140,160,170,190,190,1278,0,96,86.97227150665819,64.70727900159545,189.49967401567847,26.0
1620863411,6,,Aggregated,9.900000,0.000000,98,99,100,100,100,110,150,160,170,190,190,1289,0,98,87.15396351397726,64.70727900159545,189.49967401567847,26.0
1620863412,6,,Aggregated,9.900000,0.000000,98,99,100,100,100,110,150,160,170,190,190,1299,0,98,87.25091860546003,64.70727900159545,189.49967401567847,26.0
1620863413,6,,Aggregated,10.000000,0.000000,98,99,100,100,100,110,150,160,170,190,190,1308,0,98,87.41718586581878,64.70727900159545,189.49967401567847,26.0
1620863414,6,,Aggregated,9.900000,0.000000,98,99,100,100,100,110,150,160,170,190,190,1319,0,98,87.49332240823013,64.70727900159545,189.49967401567847,26.0
1620863415,6,,Aggregated,10.000000,0.000000,98,99,100,100,100,110,150,160,170,190,190,1329,0,98,87.54224929909704,64.70727900159545,189.49967401567847,26.0
1620863416,6,,Aggregated,9.900000,0.000000,98,100,100,100,100,110,150,160,170,190,190,1338,0,98,87.73484096752051,64.70727900159545,189.49967401567847,26.0
1620863417,6,,Aggregated,9.900000,0.000000,98,100,100,100,100,110,150,160,170,190,190,1348,0,98,87.9175179884833,64.70727900159545,189.49967401567847,26.0
1620863418,6,,Aggregated,10.000000,0.000000,98,100,100,100,100,110,150,160,170,190,190,1358,0,98,88.02686294583026,64.70727900159545,189.49967401567847,26.0
1620863419,6,,Aggregated,9.800000,0.000000,98,100,100,100,100,110,150,160,170,190,190,1368,0,98,88.10596481247802,64.70727900159545,189.49967401567847,26.0
1620863420,6,,Aggregated,10.000000,0.000000,98,100,100,100,100,110,150,160,170,190,190,1378,0,98,88.17210781965584,64.70727900159545,189.49967401567847,26.0
1620863421,6,,Aggregated,9.900000,0.000000,98,100,100,100,100,120,150,160,170,190,190,1388,0,98,88.29503462787265,64.70727900159545,189.49967401567847,26.0
1620863422,6,,Aggregated,9.900000,0.000000,98,100,100,100,100,120,150,160,190,310,310,1399,0,98,88.66423670372416,64.70727900159545,306.3633760029916,26.0
1620863423,6,,Aggregated,10.000000,0.000000,98,100,100,100,100,120,150,160,190,310,310,1407,0,98,88.70243674805491,64.70727900159545,306.3633760029916,26.0
1620863424,7,,Aggregated,9.800000,0.000000,98,100,100,100,100,120,150,160,190,310,310,1418,0,98,88.76874687132306,64.70727900159545,306.3633760029916,26.0
1620863425,7,,Aggregated,9.800000,0.000000,98,100,100,100,100,120,150,160,190,310,310,1431,0,98,88.78425430787703,64.70727900159545,306.3633760029916,26.0
1620863426,7,,Aggregated,10.100000,0.000000,98,100,100,100,100,120,150,160,190,310,310,1443,0,98,88.75430014454138,64.70727900159545,306.3633760029916,26.0
